,dist_right,y,dist_around,dist_left,dist_up,dist_bottom,x
6819,1,18,15.652,17,17,15,18
6820,11,1,3.0,0,24,8,25
6821,0,15,17.029,14,11,21,12
6822,7,12,23.409,11,2,30,3
6823,0,15,12.53,14,18,14,19
6824,0,12,9.434,11,29,3,30
6825,0,12,10.0,11,30,2,31
6826,0,12,8.0,11,24,8,25
6827,4,15,24.597,14,2,30,3
6828,13,6,18.111,0,0,26,7
6829,2,10,6.0,4,4,8,25
6830,9,6,12.166,0,6,20,13
6831,1,18,14.036,17,23,9,24
6832,11,8,18.439,1,0,6,7
6833,1,1,21.213,0,3,29,4
6834,10,9,22.561,2,2,0,3
6835,0,2,17.117,1,7,25,8
6836,19,0,22.361,0,2,30,3
6837,15,0,5.0,0,21,11,22
6838,4,11,15.652,10,10,2,11
6839,1,18,15.232,17,30,2,31
6840,0,19,25.0,18,4,28,5
6841,11,8,18.439,1,0,6,7
6842,7,8,15.524,1,3,3,10
6843,9,3,2.236,2,15,6,27
6844,1,11,7.0,10,4,8,25
6845,4,8,5.0,1,7,5,28
6846,0,5,19.026,4,5,27,6
6847,2,17,27.295,16,0,32,1
6848,1,18,21.26,17,8,24,9
6849,5,7,7.616,0,11,1,32
6850,1,18,14.56,17,20,12,21
6851,4,8,7.211,1,10,2,31
6852,1,1,14.318,0,10,22,11
6853,3,16,12.042,0,0,7,26
6854,2,10,6.708,4,7,5,28
6855,3,3,6.083,2,7,14,19
6856,1,14,18.028,13,9,15,10
6857,3,12,8.944,11,20,12,21
6858,9,10,22.804,4,2,0,3
6859,9,6,16.125,0,2,24,9
6860,5,1,9.487,0,15,17,16
6861,10,9,24.515,2,0,2,1
6862,2,17,14.318,16,30,2,31
6863,4,11,6.708,10,11,1,12
6864,4,2,14.318,1,18,14,19
6865,1,18,21.471,17,24,8,25
6866,6,9,3.162,2,2,4,9
6867,2,17,9.055,16,4,28,5
6868,16,3,27.459,2,21,0,33
6869,11,4,7.211,3,11,21,12
6870,2,13,7.81,12,11,12,12
6871,7,12,4.0,11,5,27,6
6872,10,5,7.616,4,12,20,13
6873,19,0,8.544,0,2,30,3
6874,3,12,8.062,11,12,20,13
6875,8,4,19.416,3,24,8,25
6876,14,5,27.166,4,32,0,33
6877,5,7,22.023,0,7,5,28
6878,10,5,7.616,4,12,20,13
6879,2,17,12.042,16,13,19,14
6880,18,1,8.602,0,0,32,1
6881,12,0,21.541,0,25,7,26
6882,3,9,26.019,2,11,1,32
6883,10,5,5.831,4,10,22,11
6884,5,10,4.472,4,4,3,10
6885,5,7,23.022,0,8,4,29
6886,2,10,23.087,4,8,4,29
6887,9,3,24.515,2,18,3,30
6888,0,12,26.306,11,31,1,32
6889,2,17,10.817,16,11,21,12
6890,11,8,2.0,1,1,5,8
6891,13,6,5.385,0,0,2,1
6892,15,4,4.472,3,7,25,8
6893,7,5,24.187,4,29,3,30
6894,3,16,8.544,0,2,5,3
6895,10,2,19.925,1,24,8,25
6896,1,18,28.792,17,32,0,33
6897,10,5,5.831,4,10,22,11
6898,6,13,5.0,12,5,18,6
6899,8,4,25.318,3,30,2,31
6900,10,2,20.881,1,25,7,26
6901,12,0,27.203,0,31,1,32
6902,1,5,12.369,4,17,15,18
6903,0,12,24.331,11,29,3,30
6904,2,17,9.487,16,2,30,3
6905,4,15,7.28,14,7,25,8
6906,2,17,9.055,16,4,28,5
6907,6,6,19.105,0,18,8,25
6908,6,6,20.1,0,19,7,26
6909,1,5,8.544,4,13,19,14
6910,11,8,3.0,1,2,0,3
6911,5,14,6.0,13,5,19,6
6912,8,4,26.306,3,31,1,32
6913,3,12,6.403,11,10,22,11
6914,7,5,22.204,4,27,5,28
6915,17,2,6.708,1,2,30,3
6916,14,1,19.313,0,23,9,24
6917,5,7,25.02,0,10,2,31
6918,4,11,6.708,10,11,1,12
6919,9,10,2.236,4,1,6,7
6920,3,12,8.062,11,12,20,13
6921,13,2,9.22,1,12,20,13
6922,8,7,5.099,0,4,2,11
6923,8,4,22.361,3,27,5,28
6924,3,12,16.492,11,21,11,22
6925,0,15,18.385,14,22,10,23
6926,3,9,23.022,2,8,4,29
6927,9,3,22.561,2,16,5,28
6928,7,8,5.0,1,4,2,11
6929,12,3,18.682,2,12,9,24
6930,4,15,25.962,14,30,2,31
6931,0,19,22.825,18,25,7,26
6932,1,1,7.616,0,8,24,9
6933,16,3,6.403,2,1,1,2
6934,7,5,24.187,4,29,3,30
6935,1,4,4.472,3,3,29,4
6936,3,16,21.541,0,0,7,26
6937,7,12,6.403,11,0,32,1
6938,6,13,5.831,12,2,21,3
6939,7,8,5.0,1,4,2,11
6940,11,8,27.0,1,12,0,33
6941,5,10,3.606,4,3,4,9
6942,0,19,11.045,18,6,26,7
6943,2,10,21.095,4,6,6,27
6944,3,16,9.434,0,0,7,1
6945,9,10,7.81,4,0,2,1
6946,3,9,18.974,2,4,8,25
6947,14,1,22.023,0,23,9,24
6948,13,2,21.401,1,23,9,24
6949,11,8,26.926,1,12,0,33
6950,1,1,14.036,0,5,27,6
6951,2,17,25.08,16,31,1,32
6952,5,14,26.019,13,1,0,33
6953,3,16,21.024,0,2,5,28
6954,8,11,26.306,10,12,0,33
6955,1,11,21.378,10,7,5,28
6956,3,12,8.544,11,14,18,15
6957,2,17,17.117,16,23,9,24
6958,13,2,19.105,1,20,12,21
6959,1,14,2.236,13,8,16,9
6960,19,0,15.811,0,1,31,2
6961,5,10,17.72,4,3,9,24
6962,2,17,20.1,16,26,6,27
6963,11,8,8.062,1,2,0,3
6964,1,14,13.038,13,19,5,20
6965,1,18,23.195,17,29,3,30
6966,3,12,5.0,11,10,22,11
6967,12,0,26.627,0,28,4,29
6968,2,17,3.606,16,9,23,10
6969,10,5,10.77,4,10,22,11
6970,1,18,3.0,17,6,26,7
6971,2,10,25.495,4,11,1,32
6972,0,19,16.492,18,22,10,23
6973,5,7,24.352,0,9,3,30
6974,0,2,13.153,1,4,28,5
6975,1,18,8.544,17,14,18,15
6976,13,6,10.817,0,0,2,1
6977,1,18,5.831,17,11,21,12
6978,3,12,7.616,11,13,19,14
6979,1,18,3.606,17,4,28,5
6980,0,2,13.153,1,4,28,5
6981,2,4,16.279,3,18,14,19
6982,16,3,13.0,2,1,1,2
6983,0,15,14.0,14,20,12,21
6984,6,6,22.847,0,21,5,28
6985,8,7,10.0,0,6,0,13
6986,3,12,8.544,11,14,18,15
6987,0,19,10.77,18,16,16,17
6988,11,8,7.0,1,0,6,7
6989,7,5,20.591,4,24,8,25
6990,0,19,22.361,18,28,4,29
6991,2,17,2.828,16,8,24,9
6992,10,9,7.81,2,1,1,2
6993,7,5,23.259,4,27,5,28
6994,8,4,27.313,3,31,1,32
6995,1,1,14.142,0,8,24,9
6996,2,10,22.561,4,8,4,29
6997,14,5,10.0,4,6,26,7
6998,3,3,13.892,2,2,19,14
6999,1,5,16.401,4,19,13,20
7000,0,19,10.77,18,16,16,17
7001,12,7,8.0,0,0,6,7
7002,3,12,9.487,11,15,17,16
7003,15,4,12.53,3,0,32,1
7004,0,15,5.0,14,11,21,12
7005,4,15,24.0,14,30,2,31
7006,11,4,12.53,3,12,20,13
7007,6,13,2.828,12,4,19,5
7008,4,15,21.0,14,27,5,28
7009,11,4,18.601,3,21,11,22
7010,6,13,6.325,12,0,23,1
7011,6,13,2.236,12,5,18,6
7012,15,4,11.045,3,7,25,8
7013,6,13,26.077,12,0,0,33
7014,6,6,25.632,0,24,2,31
7015,4,15,5.0,14,1,31,2
7016,8,11,4.123,10,5,7,6
7017,8,7,8.246,0,2,4,9
7018,1,18,22.204,17,28,4,29
7019,8,4,25.495,3,29,3,30
7020,11,1,23.601,0,25,7,26
7021,2,10,20.616,4,6,6,27
7022,1,5,13.454,4,15,17,16
7023,6,13,12.042,12,7,16,8
7024,14,1,5.0,0,11,21,12
7025,5,10,8.485,4,1,11,22
7026,4,2,2.236,1,14,18,15
7027,3,16,18.439,0,4,3,30
7028,18,1,13.342,0,2,30,3
7029,14,1,5.0,0,11,21,12
7030,5,10,8.485,4,1,11,22
7031,13,2,7.28,1,22,10,23
7032,11,4,5.0,3,10,22,11
7033,7,12,13.601,11,4,28,5
7034,1,18,14.56,17,19,13,20
7035,11,1,9.487,0,24,8,25
7036,8,7,6.708,0,3,3,10
7037,2,17,15.264,16,23,9,24
7038,10,2,14.142,1,29,3,30
7039,11,4,7.0,3,8,24,9
7040,3,16,19.209,0,5,2,31
7041,6,6,9.22,0,18,8,25
7042,4,15,18.601,14,30,2,31
7043,2,10,12.53,4,6,6,27
7044,2,0,9.849,0,6,26,7
7045,2,17,15.264,16,23,9,24
7046,2,0,8.062,0,8,24,9
7047,2,0,11.705,0,4,28,5
7048,1,11,13.892,10,7,5,28
7049,9,6,3.606,0,6,20,13
7050,6,0,5.657,0,19,13,20
7051,7,8,8.944,1,3,9,24
7052,0,2,12.166,1,3,29,4
7053,10,5,7.071,4,22,10,23
7054,13,2,7.28,1,22,10,23
7055,15,4,9.0,3,6,26,7
7056,3,3,2.236,2,6,15,18
7057,8,11,13.038,10,4,8,5
7058,2,17,13.038,16,16,16,17
7059,4,2,2.828,1,17,15,18
7060,3,12,8.246,11,13,19,14
7061,14,5,15.033,4,0,32,1
7062,7,8,7.211,1,1,11,22
7063,3,12,9.434,11,20,12,21
7064,2,17,16.401,16,5,27,6
7065,14,1,5.831,0,20,12,21
7066,7,5,13.038,4,28,4,29
7067,8,11,18.385,10,12,0,33
7068,7,5,15.033,4,30,2,31
7069,3,9,12.083,2,6,6,27
7070,6,13,15.811,12,2,21,3
7071,12,7,9.487,0,0,6,7
7072,11,4,6.0,3,21,11,22
7073,3,12,10.0,11,21,11,22
7074,6,6,10.198,0,19,7,26
7075,6,13,19.235,12,0,0,33
7076,8,7,4.243,0,6,0,13
7077,9,6,5.385,0,14,12,21
7078,1,14,10.44,13,12,12,13
7079,7,8,8.062,1,2,4,9
7080,1,18,14.0,17,15,17,16
7081,3,12,9.434,11,10,22,11
7082,2,10,14.318,4,8,4,29
7083,11,8,14.56,1,1,1,2
7084,8,11,10.63,10,7,5,8
7085,0,19,22.672,18,32,0,33
7086,14,5,14.036,4,1,31,2
7087,0,19,19.849,18,28,4,29
7088,13,2,8.246,1,23,9,24
7089,2,13,12.042,12,23,0,24
7090,18,1,17.263,0,32,0,33
7091,1,14,11.662,13,9,15,10
7092,1,14,12.806,13,23,1,24
7093,4,8,10.77,1,5,7,26
7094,1,5,1.414,4,14,18,15
7095,6,9,8.602,2,2,10,23
7096,0,2,11.18,1,4,28,5
7097,13,6,8.246,0,1,25,8
7098,11,8,17.464,1,12,0,33
7099,4,11,9.22,10,1,11,22
7100,7,5,12.042,4,27,5,28
7101,1,14,10.77,13,19,5,20
7102,2,17,19.849,16,30,2,31
7103,2,4,4.0,3,19,13,20
7104,3,16,15.0,0,6,1,7
7105,0,19,21.213,18,30,2,31
7106,16,3,13.038,2,2,0,3
7107,3,3,1.414,2,5,16,17
7108,15,4,13.0,3,2,30,3
7109,0,19,18.601,18,26,6,27
7110,4,15,15.556,14,4,28,5
7111,8,7,1.0,0,5,1,12
7112,14,5,22.091,4,32,0,33
7113,6,9,2.236,2,5,1,12
7114,1,1,8.485,0,4,28,5
7115,1,18,17.029,17,23,9,24
7116,8,11,7.211,10,4,8,5
7117,1,14,14.765,13,23,1,24
7118,10,5,2.828,4,12,20,13
7119,18,1,22.804,0,32,0,33
7120,4,15,11.314,14,2,30,3
7121,5,14,11.402,13,1,23,2
7122,0,19,13.416,18,16,16,17
7123,7,12,8.602,11,3,29,4
7124,2,13,6.708,12,13,10,14
7125,6,9,10.198,2,0,12,21
7126,3,9,16.125,2,6,6,27
7127,2,13,13.416,12,22,1,23
7128,2,13,6.325,12,8,15,9
7129,12,3,11.705,2,10,11,22
7130,1,11,19.416,10,9,3,30
7131,6,6,15.033,0,19,7,26
7132,0,19,25.06,18,32,0,33
7133,14,5,3.606,4,7,25,8
7134,15,4,5.0,3,6,26,7
7135,4,8,19.026,1,9,3,30
7136,3,12,7.071,11,15,17,16
7137,2,13,6.708,12,13,10,14
7138,0,2,8.602,1,3,29,4
7139,2,17,10.77,16,14,18,15
7140,5,1,7.211,0,14,18,15
7141,2,13,9.22,12,17,6,18
7142,0,15,9.434,14,15,17,16
7143,6,0,11.402,0,19,13,20
7144,2,17,10.198,16,8,24,9
7145,6,9,2.236,2,5,1,12
7146,15,0,7.071,0,11,21,12
7147,7,12,10.296,11,1,31,2
7148,6,13,10.817,12,1,22,2
7149,0,12,20.616,11,30,2,31
7150,0,19,12.369,18,7,25,8
7151,0,12,20.616,11,30,2,31
7152,6,9,2.828,2,6,0,13
7153,5,1,10.0,0,18,14,19
7154,3,12,5.0,11,10,22,11
7155,6,0,9.22,0,16,16,17
7156,1,18,11.402,17,13,19,14
7157,0,6,5.099,0,9,17,16
7158,0,15,8.0,14,10,22,11
7159,1,14,15.652,13,24,0,25
7160,5,1,10.817,0,19,13,20
7161,4,8,17.029,1,7,5,28
7162,11,1,17.088,0,26,6,27
7163,2,17,10.77,16,6,26,7
7164,2,0,9.22,0,4,28,5
7165,10,5,11.18,4,21,11,22
7166,15,4,10.44,3,0,32,1
7167,4,2,7.81,1,16,16,17
7168,2,17,10.05,16,11,21,12
7169,1,14,14.765,13,23,1,24
7170,5,7,21.0,0,11,1,32
7171,12,0,17.464,0,26,6,27
7172,5,7,18.0,0,8,4,29
7173,10,5,10.198,4,20,12,21
7174,0,12,19.647,11,29,3,30
7175,18,1,11.662,0,0,32,1
7176,2,0,7.071,0,9,23,10
7177,6,13,22.804,12,0,0,33
7178,5,10,13.342,4,3,9,24
7179,2,0,8.602,0,5,27,6
7180,4,15,10.63,14,3,29,4
7181,0,15,8.246,14,8,24,9
7182,2,10,18.248,4,8,4,29
7183,2,17,21.471,16,29,3,30
7184,0,6,4.123,0,8,18,15
7185,1,1,6.708,0,7,25,8
7186,4,2,9.434,1,18,14,19
7187,3,16,17.493,0,0,7,26
7188,12,0,18.385,0,27,5,28
7189,0,12,17.72,11,27,5,28
7190,4,15,11.314,14,2,30,3
7191,4,15,17.889,14,26,6,27
7192,4,8,16.031,1,6,6,27
7193,9,3,21.932,2,17,4,29
7194,0,15,10.44,14,22,10,23
7195,5,10,12.042,4,1,11,22
7196,5,7,16.279,0,4,8,25
7197,0,6,12.166,0,8,18,15
7198,8,7,14.213,0,1,11,22
7199,1,18,11.0,17,1,31,2
7200,11,1,20.809,0,24,8,25
7201,18,1,20.248,0,1,31,2
7202,2,17,20.025,16,32,0,33
7203,0,19,9.055,18,3,29,4
7204,0,19,5.099,18,17,15,18
7205,8,11,9.899,10,5,7,6
7206,3,16,14.142,0,1,6,27
7207,6,13,7.81,12,6,17,7
7208,11,4,14.318,3,9,23,10
7209,8,7,14.866,0,2,10,23
7210,2,0,18.682,0,7,25,8
7211,14,5,14.318,4,6,26,7
7212,5,7,17.804,0,6,6,27
7213,4,15,11.402,14,1,31,2
7214,9,6,12.0,0,6,20,13
7215,3,3,16.553,2,8,13,20
7216,4,11,11.402,10,1,11,22
7217,3,9,15.0,2,4,8,25
7218,7,8,14.866,1,3,9,24
7219,1,14,4.472,13,14,10,15
7220,12,3,17.0,2,9,12,21
7221,2,10,18.788,4,9,3,30
7222,5,14,9.849,13,3,21,4
7223,6,9,9.055,2,5,1,12
7224,13,6,13.0,0,1,25,8
7225,4,15,15.297,14,27,5,28
7226,2,17,13.038,16,25,7,26
7227,2,17,5.099,16,17,15,18
7228,2,17,1.414,16,11,21,12
7229,11,1,22.672,0,27,5,28
7230,6,6,20.809,0,23,3,30
7231,3,16,9.22,0,3,4,4
7232,2,10,17.0,4,7,5,28
7233,1,11,14.765,10,5,7,26
7234,2,13,6.403,12,8,15,9
7235,10,9,10.296,2,1,5,8
7236,1,18,5.0,17,17,15,18
7237,7,12,10.817,11,3,29,4
7238,5,14,11.705,13,1,23,2
7239,2,13,6.403,12,16,7,17
7240,2,10,19.698,4,10,2,31
7241,8,4,18.439,3,24,8,25
7242,8,7,13.601,0,0,12,21
7243,1,18,5.0,17,7,25,8
7244,1,14,8.062,13,19,5,20
7245,6,13,8.602,12,5,18,6
7246,9,6,12.166,0,4,22,11
7247,11,8,11.662,1,0,6,7
7248,2,17,8.062,16,20,12,21
7249,10,5,15.264,4,20,12,21
7250,9,10,9.434,4,2,5,8
7251,11,1,20.809,0,24,8,25
7252,1,18,1.0,17,13,19,14
7253,6,0,18.974,0,18,14,19
7254,2,17,7.071,16,5,27,6
7255,4,8,20.591,1,10,2,31
7256,4,11,7.28,10,10,2,11
7257,1,4,15.652,3,5,27,6
7258,1,18,16.0,17,28,4,29
7259,6,9,9.22,2,4,2,11
7260,0,19,8.062,18,4,28,5
7261,11,1,21.401,0,25,7,26
7262,13,2,17.889,1,20,12,21
7263,2,0,18.974,0,6,26,7
7264,6,13,11.18,12,2,21,3
7265,0,12,16.155,11,27,5,28
7266,1,4,16.643,3,3,29,4
7267,4,11,13.038,10,3,9,24
7268,4,11,7.28,10,10,2,11
7269,14,5,14.318,4,6,26,7
7270,12,3,17.0,2,9,12,21
7271,5,10,12.806,4,2,10,23
7272,1,14,9.849,13,21,3,22
7273,10,9,10.296,2,1,5,8
7274,6,6,18.439,0,20,6,27
7275,16,3,25.0,2,21,0,33
7276,3,3,15.524,2,5,16,17
7277,0,19,1.414,18,11,21,12
7278,1,14,4.472,13,14,10,15
7279,13,6,13.416,0,0,26,7
7280,3,12,7.071,11,19,13,20
7281,1,18,7.28,17,24,8,25
7282,1,1,25.08,0,3,29,4
7283,13,2,16.643,1,12,20,13
7284,2,4,13.892,3,14,18,15
7285,4,8,3.606,1,8,4,29
7286,11,8,24.187,1,2,0,3
7287,0,19,8.944,18,30,2,31
7288,5,1,16.401,0,13,19,14
7289,4,11,6.0,10,0,12,21
7290,4,8,3.606,1,4,8,25
7291,6,6,5.099,0,19,7,26
7292,1,5,10.0,4,18,14,19
7293,9,10,24.021,4,2,0,3
7294,9,6,17.72,0,3,23,10
7295,0,19,8.544,18,23,9,24
7296,1,11,2.0,10,8,4,29
7297,2,10,2.236,4,8,4,29
7298,5,1,12.806,0,18,14,19
7299,5,14,19.235,13,7,17,8
7300,14,5,20.881,4,6,26,7
7301,13,6,20.616,0,0,26,7
7302,1,14,5.831,13,21,3,22
7303,4,11,5.0,10,1,11,22
7304,0,5,21.84,4,5,27,6
7305,2,17,18.974,16,8,24,9
7306,3,12,9.055,11,17,15,18
7307,5,14,6.708,13,1,0,33
7308,0,19,9.434,18,31,1,32
7309,15,0,11.705,0,22,10,23
7310,1,18,14.765,17,13,19,14
7311,10,9,26.077,2,0,2,1
7312,5,1,15.62,0,14,18,15
7313,11,1,11.18,0,31,1,32
7314,10,2,10.296,1,31,1,32
7315,6,13,6.325,12,0,0,33
7316,6,13,20.1,12,6,17,7
7317,0,15,16.492,14,10,22,11
7318,3,9,2.236,2,7,5,28
7319,4,2,14.213,1,15,17,16
7320,0,19,12.042,18,17,15,18
7321,9,10,24.021,4,2,0,3
7322,1,1,24.166,0,4,28,5
7323,0,15,9.849,14,17,15,18
7324,8,7,15.524,0,5,1,12
7325,1,5,9.22,4,19,13,20
7326,11,4,9.22,3,20,12,21
7327,5,7,6.403,0,11,1,32
7328,3,16,21.587,0,5,2,6
7329,3,12,14.036,11,12,20,13
7330,3,9,3.606,2,9,3,30
7331,9,6,18.682,0,2,24,9
7332,8,4,7.071,3,27,5,28
7333,0,19,27.203,18,0,32,1
7334,19,0,27.313,0,1,31,2
7335,10,5,18.974,4,8,24,9
7336,12,0,11.705,0,30,2,31
7337,2,17,8.485,16,20,12,21
7338,2,17,20.881,16,6,26,7
7339,1,14,4.243,13,23,1,24
7340,2,0,21.095,0,8,24,9
7341,4,11,17.0,10,9,3,10
7342,7,5,6.708,4,29,3,30
7343,11,4,19.313,3,8,24,9
7344,3,12,11.045,11,15,17,16
7345,9,10,24.021,4,2,0,3
7346,1,14,5.0,13,22,2,23
7347,1,18,25.962,17,1,31,2
7348,0,19,17.0,18,11,21,12
7349,0,2,19.235,1,9,23,10
7350,1,11,4.0,10,10,2,31
7351,8,11,20.0,10,6,6,7
7352,13,2,9.849,1,22,10,23
7353,3,16,24.515,0,2,5,3
7354,0,19,15.264,18,13,19,14
7355,3,12,9.055,11,17,15,18
7356,3,16,5.099,0,0,7,26
7357,2,17,23.77,16,3,29,4
7358,2,10,2.236,4,8,4,29
7359,5,7,5.657,0,10,2,31
7360,0,15,13.601,14,13,19,14
7361,9,6,16.763,0,4,22,11
7362,2,17,12.53,16,15,17,16
7363,6,6,7.071,0,25,1,32
7364,18,1,27.857,0,0,32,1
7365,14,1,17.205,0,12,20,13
7366,6,6,5.385,0,22,4,29
7367,4,2,8.544,1,13,19,14
7368,14,5,6.403,4,6,26,7
7369,10,5,11.18,4,20,12,21
7370,1,14,10.77,13,20,4,21
7371,9,10,5.0,4,0,7,6
7372,5,7,15.297,0,5,7,26
7373,8,7,3.0,0,4,2,11
7374,0,19,12.728,18,1,31,2
7375,1,14,4.123,13,11,13,12
7376,6,9,10.05,2,0,12,21
7377,1,14,14.56,13,24,0,25
7378,9,10,3.0,4,2,5,8
7379,1,18,15.264,17,23,9,24
7380,4,2,8.944,1,14,18,15
7381,2,17,13.038,16,21,11,22
7382,3,3,9.22,2,5,16,17
7383,2,4,10.0,3,18,14,19
7384,11,4,12.53,3,21,11,22
7385,4,15,8.602,14,3,29,4
7386,2,17,7.071,16,11,21,12
7387,10,9,4.123,2,0,6,7
7388,5,1,9.849,0,14,18,15
7389,8,7,3.162,0,5,1,12
7390,0,19,17.493,18,25,7,26
7391,6,9,10.05,2,0,12,21
7392,2,13,5.831,12,15,8,16
7393,0,19,9.22,18,8,24,9
7394,3,16,7.81,0,5,2,6
7395,5,7,19.235,0,9,3,30
7396,15,0,14.142,0,20,12,21
7397,7,5,18.682,4,28,4,29
7398,0,2,10.63,1,3,29,4
7399,1,5,8.602,4,17,15,18
7400,9,6,12.649,0,16,10,23
7401,15,4,7.211,3,6,26,7
7402,0,15,5.831,14,13,19,14
7403,15,0,10.198,0,12,20,13
7404,1,18,22.472,17,31,1,32
7405,0,19,13.454,18,0,32,1
7406,1,5,10.296,4,19,13,20
7407,3,16,18.974,0,3,4,29
7408,5,1,12.042,0,18,14,19
7409,6,6,19.416,0,23,3,30
7410,3,12,2.0,11,10,22,11
7411,5,14,9.849,13,1,23,2
7412,9,6,4.472,0,2,24,9
7413,2,17,15.652,16,24,8,25
7414,0,19,10.817,18,16,16,17
7415,8,7,3.162,0,3,3,10
7416,9,3,18.385,2,16,5,28
7417,4,15,7.81,14,4,28,5
7418,11,8,4.472,1,0,6,7
7419,1,18,23.409,17,32,0,33
7420,9,6,4.472,0,6,20,13
7421,3,12,8.246,11,18,14,19
7422,0,15,5.0,14,10,22,11
7423,0,15,7.071,14,15,17,16
7424,2,10,17.0,4,7,5,28
7425,0,19,22.847,18,31,1,32
7426,3,16,18.028,0,2,5,28
7427,1,18,12.042,17,1,31,2
7428,12,7,4.243,0,1,5,8
7429,2,10,16.0,4,6,6,27
7430,3,16,10.817,0,1,6,2
7431,2,13,3.0,12,10,13,11
7432,2,17,14.765,16,23,9,24
7433,4,11,10.05,10,0,12,21
7434,2,10,17.0,4,7,5,28
7435,3,16,21.84,0,6,1,32
7436,3,3,9.22,2,5,16,17
7437,15,0,10.198,0,12,20,13
7438,0,19,20.125,18,28,4,29
7439,10,5,5.385,4,12,20,13
7440,1,14,12.649,13,22,2,23
7441,8,7,3.606,0,6,0,13
7442,10,5,5.099,4,11,21,12
7443,5,14,5.657,13,6,18,7
7444,6,6,16.492,0,20,6,27
7445,11,4,6.083,3,9,23,10
7446,1,14,4.0,13,10,14,11
7447,5,7,21.213,0,11,1,32
7448,15,0,10.05,0,11,21,12
7449,1,1,10.296,0,5,27,6
7450,1,11,21.024,10,11,1,32
7451,7,12,7.28,11,3,29,4
7452,11,1,16.643,0,24,8,25
7453,17,2,11.314,1,2,30,3
7454,0,19,14.213,18,21,11,22
7455,19,0,15.033,0,32,0,33
7456,12,7,8.062,0,12,0,33
7457,11,4,25.495,3,10,22,11
7458,1,14,20.025,13,13,11,14
7459,5,14,29.017,13,4,20,5
7460,9,6,15.0,0,15,11,22
7461,7,8,14.765,1,0,12,21
7462,0,19,13.601,18,20,12,21
7463,5,14,33.015,13,0,24,1
7464,3,16,29.017,0,4,3,5
7465,12,3,24.187,2,1,20,13
7466,0,15,25.0,14,8,24,9
7467,0,15,14.0,14,19,13,20
7468,8,4,11.402,3,30,2,31
7469,0,19,25.318,18,8,24,9
7470,1,18,11.402,17,22,10,23
7471,10,5,24.166,4,11,21,12
7472,12,0,17.0,0,25,7,26
7473,2,0,32.65,0,4,28,5
7474,7,12,32.14,11,1,31,2
7475,1,18,30.15,17,3,29,4
7476,4,15,32.0,14,1,31,2
7477,9,6,24.698,0,4,22,11
7478,1,18,9.487,17,24,8,25
7479,17,2,35.468,1,0,32,1
7480,3,16,7.071,0,1,6,27
7481,6,6,10.817,0,21,5,28
7482,2,4,18.601,3,18,14,19
7483,7,12,3.162,11,32,0,33
7484,0,2,29.967,1,6,26,7
7485,1,18,20.224,17,13,19,14
7486,14,5,10.05,4,32,0,33
7487,2,13,14.142,12,19,4,20
7488,5,1,22.804,0,15,17,16
7489,0,2,32.696,1,3,29,4
7490,1,5,19.723,4,16,16,17
7491,0,19,27.295,18,6,26,7
7492,3,16,2.236,0,6,1,32
7493,6,9,13.416,2,1,11,22
7494,0,19,20.396,18,13,19,14
7495,1,18,28.16,17,5,27,6
7496,7,12,3.162,11,32,0,33
7497,7,8,14.765,1,0,12,21
7498,6,6,9.487,0,24,2,31
7499,12,3,16.971,2,10,11,22
7500,15,4,28.231,3,7,25,8
7501,0,19,5.0,18,30,2,31
7502,2,17,18.111,16,15,17,16
7503,0,6,20.125,0,9,17,16
7504,1,11,7.211,10,7,5,28
7505,3,12,25.179,11,8,24,9
7506,2,4,19.416,3,17,15,18
7507,0,19,33.242,18,0,32,1
7508,6,6,9.487,0,24,2,31
7509,0,19,5.657,18,29,3,30
7510,6,9,22.804,2,5,1,12
7511,4,15,7.0,14,26,6,27
7512,7,8,14.765,1,0,12,21
7513,0,19,17.464,18,16,16,17
7514,6,9,13.416,2,1,11,22
7515,2,13,25.08,12,8,15,9
7516,2,4,19.416,3,17,15,18
7517,0,12,6.708,11,27,5,28
7518,0,19,28.284,18,5,27,6
7519,17,2,34.54,1,1,31,2
7520,5,10,23.537,4,5,2,11
7521,1,5,18.028,4,18,14,19
7522,2,10,8.602,4,6,6,27
7523,8,11,30.265,10,3,9,4
7524,9,6,22.847,0,6,20,13
7525,3,12,12.369,11,21,11,22
7526,6,0,24.207,0,14,18,15
7527,0,19,20.396,18,13,19,14
7528,14,5,10.05,4,32,0,33
7529,2,17,30.067,16,3,29,4
7530,2,17,21.095,16,12,20,13
7531,1,18,3.606,17,31,1,32
7532,0,19,27.295,18,6,26,7
7533,6,6,9.487,0,24,2,31
7534,0,6,19.235,0,10,16,17
7535,2,0,33.541,0,3,29,4
7536,2,17,13.153,16,20,12,21
7537,5,10,13.928,4,0,12,21
7538,1,14,8.544,13,17,7,18
7539,12,7,23.345,0,2,0,3
7540,0,2,21.024,1,6,26,7
7541,0,6,11.18,0,9,17,16
7542,2,4,10.63,3,17,15,18
7543,15,0,11.402,0,22,10,23
7544,2,17,6.708,16,22,10,23
7545,15,0,11.402,0,22,10,23
7546,8,7,4.472,0,3,9,24
7547,2,17,6.325,16,27,5,28
7548,0,15,11.705,14,14,18,15
7549,11,1,10.44,0,28,4,29
7550,0,19,10.63,18,32,0,33
7551,0,19,18.788,18,8,24,9
7552,6,9,14.142,2,5,1,12
7553,4,11,17.0,10,8,4,9
